parameters
1.0952997954107109
1.5937175727277295
1.4909404206180685
-1.1007940119513517
-2.7403917669342106
-1.5756406334239448
4.715016826643454
-0.41296656116238434
-6.185866885302496
1.2109785602664933
6.159874127159326
3.1272632491936885
6.311038567701246
-3.1728588137124785
3.339959033713647
5.438185238144181
1.5753264034115606
4.713713382063812
2.2958749036104633
-1.7434964912575017
0.7776671904698239
-0.6366552194578013
-6.543037499905727
1.1790926820807246
4.678009636564558
-3.2445043574639922
