parameters
3.135473794724392
3.0979673875744105
-2.6066594334983795
-6.275222398025418
1.0336516255881512
4.647283634646783
0.041173104420213304
1.5620390666479005
-6.297965891187477
-3.1650283343533694
2.5459250428236158
-0.025438603222876856
-0.5804671477707685
-5.137731932572916
1.7044438155507668
-3.089729040368871
-3.743710025099063
0.6658766546415652
1.5769511914041385
-1.6194971534652172
-3.085791800177265
1.5970431276469323
2.5733934905413793
3.2148830503487056
-1.4360806464214908
1.6015693462315603
