parameters
1.5708436315894003
3.996274640784964
-3.65109546358576
-4.712101904179198
1.0383335697521276
-4.712767561903755
4.713100732368287
1.0385216861331092
-4.744761498197421
-4.95297103537723
1.4759600935830743
1.7059644941814085
3.7713540753343144
-2.232603608421108
4.3026284272338176
3.7303055648925234
-2.1390028816790028
-4.84074409002897
-0.03245780456662165
3.7827909762757015
-5.96445443178825
-2.290135868386727
-3.0037664427470263
1.2929002775621063
-4.041515375289889
-1.5999407310297415
