parameters
-1.5772259031162192
-4.334900201352511
-2.0478699445697783
-4.719900858070196
1.5729574888703872
3.0025662618994353
-2.913093474341692
4.713004631229362
1.8227542185854728
1.1731535564565672
0.06185728885592459
-6.280095377398096
-3.163306805373135
-3.111343265498152
1.5873914567964222
0.04732324065911055
-2.8431182829056927
2.518981293634898
-4.543563385702421
-0.017355221414799633
-5.2637887344993395
-6.777408422556694
6.369688493323645
4.168641847409861
-1.217395310392665
4.49558571790604
