parameters
2.898718054452716
-4.711075912000194
1.5625086673476933
6.524113259531066
-1.8386402901082526
4.716074952410161
-4.71060648181217
-1.8309397792294242
-1.696128310091324
0.6408444382044918
-5.911919408529873
6.218135959649675
3.251000212685439
-3.1191797214485018
1.567595118530765
-1.066683288446524
-4.8440108192503155
2.855386018882604
3.5917392960204886
-0.056871424030948504
3.482637992223315
2.101653327784291
5.786921756072922
-5.0968626577307665
-5.817064354874652
-4.711957240329403
