parameters
3.141445461537958
3.143401376775618
-3.137725178914553
0.0010295232589380083
5.501515455237448
-4.706324141477815
4.712414055334558
5.501650193499049
3.047686851313013
-4.695077622648363
-1.121703122670058
-0.21130117813079932
-1.6588943237861402
-0.8987553915897092
3.5638541726679938
0.9689839534599056
1.5046264618882865
-2.8742802361836772
3.9712007258934956
1.5159115736776683
3.8677800141284133
-0.5758259069661491
-1.0211196812842367
-2.400261030379111
2.368624328953838
4.647414077580709
