parameters
4.715970264966129
-6.853032384263036
3.749694301360655
-7.850943903905269
4.9562917142965395
4.729744554729439
1.564664719644797
1.8153246562758512
-1.248642806466628
-4.745524291964234
4.73097353758892
-4.877066449187478
4.706431768786931
3.5720889874717505
-6.355523009729363
-1.590473097389472
-2.7358726033268557
0.007144691190484004
-6.313305122202312
2.7230324712871643
-3.062373509660536
5.607225804724689
-3.0950644807396643
4.653439073984966
1.344996880519699
-1.2583401696375427
