parameters
-0.022464216442229453
6.124779530323302
3.5161011236045696
-0.047511373821178454
-1.1191887172255246
-0.290127355521759
-1.5495219200372023
-1.7437762395869716
6.1849074059560705
4.16307431644791
-0.10986522099601957
0.5525711840884112
-6.112870695057301
-2.7746914331621015
6.49462383864652
4.953449373043038
-3.290854826826286
-3.387108934627736
3.2016386940364665
-2.6045545647495376
-3.057878101723637
3.3355143144252115
0.10744075709979624
0.8195144414224265
2.914720624136766
1.5571290600848182
