bond_length,gs_energy
-0.1,-10.169464580619671
-0.05,-10.108372049690354
0.0,-10.050313884536564
0.05000000000000002,-9.99431733516489
0.1,-9.938917793192587
0.15,-9.882097171653255
0.20000000000000004,-9.821364921639553
0.25,-9.754935750939028
0.30000000000000004,-9.685668765965566
0.35,-9.621775301975617
