parameters
3.136882287296196
6.279333457769309
3.1385517424837968
-0.0003050642926256151
1.5753066257564754
-3.1102169168942315
0.19936293794860468
-1.5713508562020153
0.11063858399813774
4.721057473891583
3.075393824476783
2.5364607929949683
-1.7750678856916542
-2.655416600546298
-2.191758429974665
-3.1997179064862213
-1.256271331982179
1.013994756144375
-0.09922145524962314
-1.044258121560386
-2.8882971573399674
-2.3407715320089997
0.4296983257681514
-3.066148622147845
-7.115483147072436
1.652239144448202
