parameters
-0.9035208864132457
0.73683066950672
-4.710501581641883
-2.0073934920355505
2.001694274848674
-5.178919864958554
-1.4155010750503856
-4.763424247356928
4.722977939583753
0.5303244729199206
-3.628070699546797
-2.14625550315278
-3.1011435860373497
-1.423322889962801
-1.4470126992700747
-2.0786657249402474
-2.8037437352469694
4.718581697374714
-0.3536814831247839
4.700186316484185
-4.989374352043117
-4.715221206742519
1.6227022482303461
-5.405654705264742
3.0908440595893336
1.5580930567331746
