parameters
-4.717478308749444
-5.343774136251728
-0.23492008057629418
-1.5668528480497623
2.2782404589367924
1.5616751884523996
-4.717933573290575
-2.2753418763411375
1.711523234599902
2.4580308901440064
-3.7045410413224
3.0999411554355123
-2.9143998965613673
-3.1744623536431953
-4.664055057858591
6.027237014027791
6.447013367350493
-5.211253859708267
4.202799591867703
-3.189534587725475
-5.7672422013051605
-1.218709905872051
0.21598119892529502
5.1326141149773115
-4.9440344562358876
-1.4976292509740796
