parameters
0.34708346591491884
-3.869587771283224
1.4912906873991845
-5.306711566550281
4.734653018372608
-3.919386453699552
0.33130964496339016
4.750181069670233
5.297578707606025
-3.476866969026133
-6.658533541966168
-3.497654495472473
1.5721284841714964
-4.651622806861337
-5.151350764257005
-3.743885831168655
0.5882362069329774
3.546453929646191
-1.509578513196288
6.2190083594371846
-4.810882358740556
-4.881427440025835
-5.922428348537075
-3.305783391114594
3.7863124041664515
-4.715525092393002
