parameters
-3.346732262823175
2.989166617465451
-4.656616071013867
5.4831466056763425
-1.0165113669160337
-1.468561763098202
1.6163291828623143
-1.0058857368054543
-2.7468723309456844
-1.49855320178746
1.4144461541693314
5.5527385441402535
6.260482019843781
-1.6933873036172875
-1.4544450066725354
-4.6552305622514085
0.6505063737516179
6.124428624062147
-2.6186007079893048
3.126214308955734
-0.002726173004058849
-5.011118999918476
-0.1937379470007508
0.4334539406393675
-1.6011940866122336
4.714887302998007
